product_id,product_name,actual_price,percent_discount
432,New CPU Cooling Fan For Intel NUC NUC5i7RYH NUC6i3SYH NUC6i3SYK NUC6i5SYH NUC6i5SYK NUC7i3BNH NUC7i3BNK NUC7i5BNH Mini PC ,100.52,0
433,"Original New Right and Left Speaker For Macbook Pro 16.5"" A2141 Loudspeaker 2019 Year Tested Ok ",161.63,11
434,5V GPU CPU Cooling Fan For Acer Nitro 5 AN515-43 AN515-54 AN517-51 Nitro 7 AN715-51 N18C3 Aspire A715-74G A715-75G -55XU N19C5 ,298.87,0
435,New Original Laptop Cooling Fan For TOSHIBA Tecra A50-C SATELLITE PRO A50-C R50-C R50-EC A50-E B65 L50-D Fan FGHV DFS160005040T ,145.64,0
436,New Genuine Laptop DC Power Jack for Lenovo Ideapad 320S-13IKB 7000-13 5C10P57048 ,49.95,0
437,4 in 1 USB Type C MS Card Reader USB C MS Pro Duo Memory Card Reader OTG Adapter for MS/MS Pro/MS Duo/SD/TF/U Disk/Mouse/Laptops ,85,0
438,For lenovo G50-30 G50-45 G50-70 G50-80 Z50-80 Z50-30 Z50-45 Z50-70 Bottom Base Cover LOWER Case AP0TH000800 AP0TH000B10 ,134.77,0
439,Autumn Stickers  Animals Leaves Pumpkins Plants Clothes Decals DIY Skateboard Laptop Luggage Cup Motorcycle Phone PVC Waterproof ,66.17,22
440,For Acer Aspire 5 A315-41 A515-51 A515-51G A315-53 A315-53G A515-41 A515-41G A615-51 N17C4 LCD Back/Bezel/Palmrest/Bottom Cover ,395.75,0
441,"Laptop A2337 Internal Screw set For Macbook Air 13"" M1 A2337 Screws Replacement EMC 3598 2020 Year ",56.51,0
442,Laptop CPU Cooling Fan FL06 DC5V 0.5A DFS150705BR0T EP for Lenovo Yoga 530-14IKB 530-14ARR Flex 6-14IKB 6-14ARR ,246.95,27
443,New Laptop Speaker Set For Lenovo Thinkpad T440P 04X5398 ,150.39,0
444,New Cpu cooling fan for Lenovo Ideapad 3-15IIL05 3-15ITL05 V15-IIL V15-ADA V15-IKB V15-IWL Notebook Cooler Radiator ,82.16,0
445,New For Dell Inspiron 15 G7 7577 7588 CPU /GPU Cooling Fan 02JJCP ,155.97,13
446,Waterproof Crossbody Bag Men Large Capacity 15 inch Laptop Fashion Shoulder Bag Solid Black Light Portable Anti-theft Zipper Bag ,742.43,55
447,New For Dell XPS 15 9560 Precision 5520 M5520 Series Laptop Upper Case Palmrest Cover C Shell Black Y2F9N 0Y2F9N 086D7Y ,705.68,0
448,New Laptop CPU Cooling Fan For HP 15-CC 15-CK 14-BK 14-BP TPN-Q191 TPN-Q201 TPN-Q189 ,143.56,0
449,For ACER for Aspire 5750G V3-571G 5750 5755 5755G 5350 P5WEO E1-531G E1-571G V3-551G Cooling Fan Q5WS1 MF60090V1-C190-G99 ,65.53,0
450,777286-001 759250-001 796853-001 Original For HP DL380 DL388 G9 Gen9 Server High Performance Cooling Fan Cooler Fan Radiator ,316.29,54
451,Ethernet Cable Cat6 Gigabit High Speed 1000Mbps Internet Cable RJ45 Shielded Network LAN Cord for Laptop Router PC PS5 4 3 Xbox ,222.16,57
452,New Laptop Bottom Case Screws For MacBook Pro Retina A1706 A1708 A1707 A1990 A2338 A2337 A2141 A2442 A2485 A2681 Screw 2017-2022 ,201.12,65
453,cable For Toshiba C70 C70-D C70-A C75-D C75-AL75-ds70aS75 laptop LCD LED Display Ribbon Camera cable DD0BD5LC000/DD0BD5LC020 ,77.57,0
454,"A1398 Internal Speakers Left + Right Replacement for Macbook Pro 15"" A1398 Speaker Repair Part Fix Sound Muffled Buzz ",183.63,0
455,NEW Laptop LCD EDP Cable For Acer Aspire 3 A315-33 A315-41 A315-53 A315-53G DH5JV DC020032400 ,72.82,0
456,For Dell Inspiron 13 7000 7347 7348 7352 7353 7359 Laptop SATA Hard Drive HDD SSD Connector Flex Cable 0VK4H9 0MK3V3 ,31.5,0
457,New Russian/US/UK/Spanish/Latin laptop Keyboard for HP 14-CM 14-CK 14T-CM000 14-CK0001TU 14q-cs0000TU with Palmrest upper Cover ,854.83,13
458,For GARMIN Forerunner 645 Music Back Cover Case Forerunner 645M Rear Cover Case With / Without Sensor Replacement Part Repair ,474.7,0
459,New Laptop Cooler CPU GPU Cooling Fan For ASUS R541U D541S A541 A541L F541UJ X541S SA SC UV VM592U ,115.29,0
460,Grwibeou DisplayPort To VGA Adapter 1080P Display Port DP Male to VGA Female Converter For PC Projector DVD TV Laptop Monitor ,31.34,41
461,Hagibis 3.5inch IPS Mini Screen AIDA64 Mini PC CPU RAM HDD Data Monitor Display Sub Screen with USB C Hub for Laptop PC MacBook ,2106.47,52
462,GPU CPU Cooling Fans For ASUS FX95D FX86 FX95G FX505DD FX505DT FX505DY FX505GD FX505GE FX505GT FX705G  A15 FA506 IV FA506IU ,214.03,0
463,New For MSI GF75 Thin 8RC 8RCS 8RD 9RC 9SC 9SD MS-17F3 MS-17F2 MS-17F1 Laptop CPU Cooling Fan PAAD06015SL N415 ,173.97,0
464,NEW Genuine Laptop Wifi Antenna Cable For DELL Inspiron 15P 7000 MASTER 15 5577 5576 7557 7559 DQ6Z15G2200 ,96.05,0
465,HDD cable For lenovo ThinkPad E470 E475 E470C laptop SATA Hard Drive HDD SSD Connector Flex Cable NBX0001HY00 01EN236 ,30.07,0
466,Video cable For HP 5plus 17-CD 17-CD0008TX 17-CD0020NR 17-CD0090NR TPN-C142 TPN-C144 laptop LCD LED Display Ribbon Camera cable ,128.54,0
467,13” 15” Left / Right A1278 A1286 A1502 A1425 A1398 Laptop Speaker for MacBook Pro  A1278 A1286 A1502 A1425 A1398 ,120.15,0
468,Original Laptop Touchpad Touch Pad Mouse for Dell Inspiron 14 3542 3541 3549 3543 3441 3442 3443 3446 TM-02985 ,75.98,0
469,"Original Left / Right Side Laptop Speaker For Macbook Pro 17"" A1297 Speaker 2009 2010 2011 Years ",235.07,0
470,"Original New Battery Flex Cable 821-00614 For Macbook Pro Retina 13"" A1708 A2159 A2289 A2338 2016 2017 2019 2020 Year ",10.77,0
471,1 in 4 Out HDMI-Compatible Splitter HD 4K Video Switcher HDMI Cable Adapter 1x4 Hub For PS4 Laptop Monitor TV Box Projector ,97.36,37
472,New Genuine Laptop DC Power Jack for HP TPN-Q286 Q287 15-FD 15-FC DD00PDAD040 ,105.68,0
473,New Laptop HDD Cable for Acer Aspire R11 R3-131 R3-131T 450.06503.0012 SATA HDD Hard Disk Drive Connector Cable ,94.82,0
474,New Laptop CPU Cooler NS85B13-17K23 6033B0062501  DC05V 0.50A Four Lines Cooling Fan ,280.19,0
475,A2141 Speaker Set for Macbook Pro Retina 16'' A2141 EMC 3347 Mid2020 Late2019 Year Left and Right internal Speaker Kit ,271.26,0
476,New Original Laptop CPU Cooling Fan For MSI MS-16J9 MS-16JB  GE62VR GL62M PAAD06015SL N402  0.55A 5VDC 4pin ,140.89,0
477,New for Dell 5593 5594 15 3505 0DXKT3 SATA hdd cable NBX0002KX00 ,41,0
478,For ThinkPad L480 L490 EL480 Innovative And Practical Laptop SATA Hard Drive HDD SSD Connector Flex Adapter Cable ,26.59,38
479,Laptop shell frame for MSI Modern 15 M15 MS-1551 1552 155K top cover bezel palm rest bottom case hinge upper lower cover hinge ,447.99,0
480,0HGJYH HGJYH Laptop Speaker For DELL For Inspiron 5401 5408 5409 023.400KI.0001 New ,221.62,0
481,Free shipping NEW for samsung NP300E5K 300E5M 3500EM 300E5L 3500EL power button board BA92-16330A ,170.49,0
482,"Q20 20-in-1 Cleaner Kit For Keyboard, Earbud, Laptop, Phone Charging Port & Screen, Camera Lens, Computer Electronic Cleaner Kit ",41.16,11
483,"2020 Year Laptop A2179 Headphone Audio Jack Board with Flex Cable 820-01992-A 821-02788-A For MacBook Air 13"" EMC 3302 ",201.18,0
484,DC Jack Cable Power Connector For Dell Inspiron 3467 3476 3567 3576 ,90.42,0
485,New CPU Fan for Lenovo IdeaPad Gaming 3-15IAH6 3-15IHU6 3-15ACH6 Cooling Fan DFS5M325063B1H DFS5K12B159A1H ,200.41,10
486,For HP G4-1000 1000 2000 450 455 640 650 Cq45 TPN-L105 TPN-L106 laptop SATA Hard Drive HDD Connector Flex Cable 6017B0362201 ,37.84,0
487,Solid Color Mouse Pad PC Laptop Mouse Mat Wristband Support Wrist Environmental Protection EVA Notebook Computer Gaming Desk Pad ,16.78,37
488,0V976R New Original For DELL Latitude 5400 5500 5401 5501 Laptop Internal Webcam Camera Module V976R CN-0V976R High Quality ,171.1,36
489,Laptop Bottom Case Rubber Foot Strip Pads for HP Pavilion X360 14-CD TPN-W131 15-CS 15-CW TPN-Q208 TPN-Q210 14-CE TPN-Q207 13-AN ,183.31,36
490,10/30/50Pcs Popular Games skyrim  Stickers For Snowboard Laptop Luggage Car Fridge DIY Styling Vinyl Home Decor Stickers ,203.4,85
491,Original Laptop CPU Cooling Fan for Lenovo E431 E440 E531 E540 Heatsink Cooler Radiator ,186.8,0
492,New original hdd cable For Acer Aspire A517-51 A517-51G A517-51P d7w01 hard driver connector cable DC02C00GE00 ,113.98,0
493,New Laptop CPU GPU Cooling Fan for Surface Laptop Studio 2023 year ND55C0G 23A05 13N4-14B2E41 ND55C0F 23A04 13N4-14B2D41 DC 5V ,506.56,0
494,Laptop SSD A1708 1TB 1T 512GB 256GB PCI-E Flash SSD for MacBook Pro 13” 2016 2017 Function Keys Solid State Drive ,1107.95,0
495,Base Bottom Shell Lower Lid Case D Cover For Lenovo Ideapad 5 15 ITL05 IIL05 ALC05 ARE05 5CB0X56068 5CB0X56069  5CB1B39012 ,350.32,15
496,Y Store New For HP DL360 G10 Gen10 Heatsink 867650-001 873588-001 872452-001 Cooling Fan 873580-001 867653-001 875283-001 ,805.76,0
497,CPU GPU Cooling Fan for ASUS ROG Strix G513 G513QR G713 G713QR G533QR G733QS Notebook Radiator 13NR0540P02011 13NR0540P01011 ,281.78,28
498,Core i7 2760QM SR02W 2.6GHz Quad-Core Eight-Thread Laptop CPU notebook Processor 45W Socket G2 / rPGA988B ,283.52,0
499,New for MSI GF63 GF63VR MS-16R1 MS-16R3 GF65 MS-16W1 Laptop Accessories LCD Back Cover Top Case/Front Bezel ,560.69,0
500,10/60Pcs Funny Cartoon Pink Bookish Reading Book Stickers for Laptop Water Bottle Luggage Phone Waterproof Graffiti Vinyl Decals ,38.78,50
501,DisplayPort DP to DVI Adapter Connecto Cable Conversion Line 1.8M FHD 1920*1080P For Desktop Laptop PC TV Monitor Projector ,248.7,57
502,New Left / Right A1398 Speaker for MacBook Pro 15.4“ Retina A1398 Internal Speakers 2012 2013 2014 2015 ,199.3,43
503,"A1311Hard Drive HDD Temperature Temp Sensor Cable 2009~2010 Year 593-0998 593-1229 For iMac 21.5"" SuperDrive Thermal Cable ",71.24,0
504,DC Power Jack with cable For Dell Latitude 3480 3488 3580 3588 P79g Laptop DC-IN Charging Flex Cable ,31.5,0
505,New CPU Cooling Fan for HP 14-ce1004tx 14-ce1005tx 14-ce1006tx Laptop Fan L26368-001 ,166.53,10
506,NEW For Aspire 5 A515-52 A515-52G A515-52K A515-43 A515-43G N19C3 LCD Back Cover Laptop Top Case Front Bezel Bottom Case ,711.97,0
507,Laptop Speakers for SAMSUNG NP300E4A 3430EA 305E4A 305V4A NP300E4X NP300E4C 300E43 Built-in Speaker Left +Right ,110.49,0
508,For lenovo V310 V310-14 V310-14ISK laptop LCD LED Display Ribbon cable DD0LV6LC004 DD0LV6LC003 DD0LV6LC014 DD0LV6LC013 ,77.57,0
509,For import USB2.0A Female Double-layer A female base 90 degree bend foot desktop computer 2.0 dual USB interface ,129.69,0
510,For Shuttle XH170V Slim PC Computer APISTEK SA61O2U SA6102U PFGA 60*60*10MM 60x60x10mm 60mm 6CM 4Pin Cooling Fan ,205.55,0
511,New Original Laptops SATA HDD SSD Cable For Acer N20C1 Nitro 5 AN515-45 N18C3 N515-44 AN515-55 AN515-57 AN715-74G NBX0002HK00 ,61.9,0
512,New lcd lvds cable For Dell Inspiron 14 5480 5482 5488 03J5DW 3J5DW BENSOLO14 EDP CABLE 450.0F901.0021 .0021. 0001 .0011 ,126.64,0
513,DC Power Jack with cable For HP14s-fr1000AU 14s-dq 14 S-dk0123au TPN-Q242 Laptop DC-IN Charging Flex Cable ,31.5,0
514,New Laptop LCD Display Cable For DELL Inspiron14 5401 5402 5408 5409 5510 VOSTRO 5401 5405 DP:0PWF78 ,223.79,0
515,New Laptop Speaker Left and Right Built-in Speakers For HP OMEN Rro 15-AX 15-DP 15-BC TPN-Q173 ,63.16,14
516,"Original Lower Base Case Bottom Cover For Macbook Pro Retina 13"" A1502 2013 2014 2015 Years ",135.35,0
517,For  FX95D FX86 FX95G Cooling fan FX505DD FX505DT FX505DY FX505GD FX505GE FX505GT  CPU GPU FX705G FX505D Cooling Fan ,220.98,0
518,"New 821-03286-A for MacBook Pro Retina 16"" M1 A2485 Mic. Microphone Flex Cable Late 2021 Year ",47.33,0
519,New Replacement DC Power Jack Cable For HP Pavilion 15-CB 15-CB045WM 15-CB035WM 15-CB007TX 926430-001 922575-SD5 FD5 YD5 TD5 ,44.17,0
520,New Laptop CPU Cooler Fan for WINMA EGC-60050V1-102-1 6-31-N14WS-102-1 DC 5V 0.5A 4PIN ,202.62,0
521,6pins 3.5mm 30cm Type A New Flex cable AWM 20706 105C 60V VW-1 20706 or Other Same Side contact ,93.24,22
522,Wireless WiFi Bluetooth Card Flex Cable for MacBook Pro A1278 A1286 A1297  821-1312-A 821-1311-A 821-0961-A ,32.55,0
523,New CPU Cooling Fan For Dell Inspiron 13 5368 5378 5379 7378 7379 7368 Cooler Fan 01RX2P 031TPT Laptop ,138.99,10
524,New Genuine Laptop DC Power Jack for DELL 3511 V3400 3401 3405 3510 P132G 0XHV65 ,26.87,0
525,Video screen Flex cable For Dell Dell Inspiron 7737 17 7000 laptop LCD LED Display Ribbon Camera cable 026T0V 50.48L06.011 D0H70 ,111.29,0
526,Dual band Wireless Hackintosh BCM94360NG WIFI Card NGFF M.2 1200Mbps Bluetooth4.0 BCM94352Z NGFF 802.11ac Wlan Adapter DW1560 ,976.56,56
527,New Laptop CPU GPU Cooling Fan For HP OMEN 7 OMEN 8 16-B 16-C TPN-Q265 TPN-Q267 M75487-001 M75488-001 M75483-001 M75485-001 ,303.63,0
528,For  Vertical in-line Displayport socket DP socket 20P gold-plated HD interface HDMI socket ,118.3,0
529,New Original Laptop Cooling Fan FOR ASUS Rog Ally (2023) RC71L ,148.01,0
530,"Tested Original A1465 I/O USB Audio Board For Macbook Air 11"" A1370 A1465 Power DC Jack 2010 2011 2012 2013 2014 2015 Year ",254.54,0
531,Laptop GPU Cooling Fan PAAD06015SL 0.55A 5VDC N371 4Pin for MSI GE62VR GL62M ,158.3,27
532,New Genuine Laptop SATA SSD HDD Cable for Dell Latitude 5400 5401 5410 5411 E5400 E5401 E5410 E5411 DC02C00K000 0M9XKG ,44.19,0
533,Genuine FOR Dell Alienware X14 LCD SCREEN CABLE 08FP96 LF-L382P ,787.86,0
534,New Laptop Cooling Fan For DELL Latitude E7250 P22S 4T1K3 CN-04T1K3 ,232.39,0
535,"Laptop A2179 Trackpad Keyboard Connector Daughter Board For Macbook Air 13"" Early 2020 EMC3302 Touchpad Keyboard Connector Board ",282.34,0
536,New Laptop CPU Cooling Fan For ASUS X407 X407UB A407U F407 X507U A507 Y4000 Y4000U Y4000UB Y5000/U/UB F507 X507UBR F507U X507 ,122.23,0
537,NEW Shell For ACER A315-42 A315-42G A315-54 A315-54K A315-56 EX215-51G N19C1 LCD Top Case/Bezel Cover/Bottom Base Cover ,176.32,0
538,Laptop LCD Cable for Dell Latitude E6530 QALA0 LVDS CABLE CH1 LCD 40PIN 0G4J1F G4J1F DC02001DZ00 ,113.98,0
539,Laptop LCD LVDS Cable For DELL Inspiron 15R 5520 7520 5525 P25F 0CNNGH CNNGH DC02001IC10/DC02001GD10 ,96.24,0
540,CPU Cooling Fan for ASUS X556U X556UQ X556UR K556U K556UJ K556UQ A556U FL5900 FL5900U FL5900UQ FL5900UB X556 X556UB X556UF ,96.63,0
541,New Genuine Laptop SATA SSD HDD Cable for Dell Latitude 3420 E3420 0K8TGP K8TGP 061CCY 61CCY 450.0NF0D00001 ,176.78,0
542,new For Lenovo ThinkBook 15 G2 G3 ITL ACL Laptop Audio Left Right Speaker 5SB0S31939 PK230012800 ,223.05,0
543,DC Power Jack with cable For Lenovo IdeaPad 300-14ibr 14isk 15ibr 15isk Laptop DC-IN Charging Flex Cable ,31.5,0
544,New Original CLEVO W670SRQ LVDS CABLE (FOR FHD) 6-43-W6701-011-L 6-43-W6701-011-1N 40P to 20454-40P ,411.58,0
545,"DC-IN I/O USB-C Charging Power DC Jack Board Connector with Cable 821-00077-A For Macbook Retina 12"" A1534 2015 Year ",176.32,0
546,CPU GPU Cooling Fan For HP OMEN 15-EK 15-en TPN-Q238 TPN-Q236 Fans Cooler Radiator M04216-001 ND8CC02-19j22 19j23 M04215-001 ,157.51,0
547,Quadro K1100 K1100M N15P-Q1-A2 2GB Video Graphics Card With X-Bracket For Dell HP iMac A1311 2010 2011 A1312 2009 2010 2011 year ,395.59,0
548,New CPU GPU Cooling Fan For HP OMEN 16-B 16-C TPN-Q265 Q267 M75487-001 M75488-001 M75483-001 M75485-001 ,195.66,0
549,Original Foxlink X892 GoldenEye Dongle Adapter Golden Eye Cable for Apple TV 4K ,444.51,0
550,"Original A2681 Trackpad for MacBook Air Retina 13.6"" Touchpad Grey Silver Gold Blue Color M2 A2681 EMC4074 2022 Year ",767.28,0
551,New Laptop Speaker For Lenovo Ideapad S540-14IWL 14IML 14WL 14API Air14 2019 Year 5SB0S31875 PK23000YS00 ,104.32,0
552,CPU Cooling Fan Cooler for hp Probook 4530S 4535S 4730S 6460B 8470P 641839 001 ,46.54,0
553,For ASUS TUF A15 F17 FX506 FA506 FX706 FA706 FA506IU FA506IV FX506L FX706LI laptop SATA Hard Drive HDD SSD Connector Flex Cable ,50.97,0
554,SATA Hard Drive HDD Connector Cable For Acer 5 AN515-45-56-57 AN517-41-53 AN517-54 Hard Disk Port Hard Disk Cable ,43.53,35
555,1/5/10/20 Pcs Webcam Cover Laptop Camera Cover For Macbook Tablet iPad PC Mobile Phone Slider Anti Spy Lenses Privacy Sticker ,34.19,53
556,NEW Laptop LCD Cable For Acer E5-476 E5-475G K40-10 TMP249-MG TX40-G2 K40-10 N16Q1 30pin DD0Z8VLC012 DD0Z8VLC010 DD0Z8VLC002 ,79.46,0
557,"Original I/O Board USB HDMI SD Card Reader For Macbook Pro Retina 15"" A1398 2012-2015 Year 820-3071-A 820-3547-A 820-5482-A ",112.71,0
558,100PCS CM flat head screw suitable laptop hinge screw ssd screws Hard disk bracket screws Screen axis screw ,25.33,0
559,FOR  Acer 5742G 5552G 5741G 5251 NV59C 5733 5551G laptop speaker ,35.65,0
560,New CPU Fan For HP 15-DU 15-DW 15s-du 250 G8 TPN-C139 Cooling Fan L52034-001 DC28000N6F0 DFS5K12114464N Laptop ,142,10
561,FOR UX560UX Q534UX UX560UA USB Audio SD Card Reader Port Board with Cable UX560UX_IO test good free shipping ,292.54,0
562,New FP530 UHD EDP CABLE for Lenovo ThinkPad p53 UHD 3840 * 2160 4K LCD screen cable DC02C00FW10 5C10S73178 ,139.3,0
563,"New Laptop A1278 Left and Right Speaker For MacBook Pro 13"" Early/Late 2011 Mid A1278 Speaker 2012 Year Replacement ",99.41,6
564,"New A1407 Thunderbolt Display Cable for 27"" Display 922-9941 All-In-One assembly 2011 2016 Year MC914 ",1582.85,0
565,New For ASUS UX310 UX310U RX310 RX310U U310U Hinges Shaft Cover Notebook ,185.21,0
566,New Laptop Fix Speaker for ACER Aspire 5536 5738 5338 5538 5542 5740 5740G MS2265 Built-in Speaker  JV50-L 23.40536.002 ,163.05,0
567,2 In 1 SD TF Memory Card OTG Adapter USB C to SD/TF Card Reader For Huawei Xiaomi iphone Macbook Laptop Data Transfer Converter ,34.51,33
568,Essager 8-in-1 USB Hub With Disk Storage Function USB Type-c to HDMI-Compatible Laptop Dock Station For Macbook Pro Air M1 M2 ,1104.01,58
569,Laptop Lan-case Card Buckle Cover Caps for ASUS k56 k56c k56cm s56 a56c S550C R505C A46C E46C K46C S46C E46 K46 New ,181.1,0
570,1Pc Battery Cable For Latitude 7470 E7470 Battery Line 049W6G 49W6G DC020029500 Laptop New Battery Cable ,15.19,0
571,New Laptop Power switch board for HP 13-A 13-AC 15-U 14-A DA0Y62PB6B0 ,57.65,0
572,Laptop Cpu Cooling Fan for HP 6033B0043801 14-AF 14-AC 14-AD 14-AF110NR 14-AF180NR 813507-001 EF60070S1-C180-S9A NS55B00-14M05 ,105.09,0
573,Laptop Bottom case For ACER For Aspire 5733 5250 Base Cover D Case Black ,203.08,0
574,New original Camera for lenovo thinkbook 14s-IWL IML ARE Webcam board 01HW046 SC20F27085 ,151.45,0
575,New Original Laptop CPU GPU Cooling Fan For DELL Precision 7530 M7530 7540 P74F ,303.94,0
576,NEW Original CPU GPU Cooling Fan For Lenovo Y9000X R9000X 2021 S7-15ACH6 5F10S13971 12V ,387.84,0
577,For Dell G3 3500 G5 5500 450.0K705.0001 Laptop DC Power Jack Charging Cable 0PRV65 ,45.91,0
578,SEC 8G 2RX8 PC3 12800S DDR3 8GB 1600Mhz Laptop Memory 8G PC3 12800S 1600 MHZ Notebook Module SODIMM RAM ,110.65,0
579,Core 2 Duo T9300 SLAQG SLAYY CPU Laptop Processor 2.5 GHz Dual Core Dual Thread 6M 35W Socket P Laptop Processor For GL40 ,125.06,0
580,Battery Flex Cable For Dell Latitude 13 5300 2-IN-1 E5300 P97G laptop Battery Cable Connector Line Replace 0G0PMP 450.0G305.0021 ,28.33,0
581,New GENUINE For Dell Precision 3520 Latitude 5580 5590 5591 L&R SPEAKER SET ASSEMBLY - 0YYM2 00YYM2 ,149.43,0
582,"SATA HDD Hard Drive Connector Adapter Cable HS460 for Lenovo IdeaPad 3-14ADA6,3-14ALC6, 3-14ITL6 V14 G2-ITL V14 5C10S30217 ",53.66,0
583,"Laptop A1932 Headphone Audio Jack Board with Flex Cable 820-01124-A/04 821-01528-A For MacBook Air 13"" EMC3184 2018 2019 ",38.43,0
584,NEW Shell For Lenovo Z51 Z51-70 V4000 500-15 Y50C LCD Top Case/Bezel Cover/Palmrest Upper Case/Bottom Base Cover ,238.03,0
585,New For Acer E1-410 hdd cable hdd connector cable ,32.61,0
586,SATA Connector Hard Drive Cable Interface ForLenovo-ThinkPad S3 GEN2 L14 E14 Gen12 Notebook Hard Drive Adapter NBX0001HY10 ,19.94,0
587,New laptop for Acer Aspire 5741G 5742G 5552G 5551 5552 5251 5250 5252 5741 5742 5733 5336 5736 Built-in Speaker PK23000DC00 ,109.23,0
588,"Original A2337 Audio Jack Board with Flex Cable 821-03452-01 for Macbook Air 13"" A2337 M1 Headphone Jack Board Late 2020 Year ",448.94,0
589,1pc Hard Drive Interface Cable For Dell Latitude 5550 E5550 Laptop SATA Hard Drive HDD Connector Flex Cable DC02C007700 0KGM7G ,25.17,0
590,2020M CPU SR0U1 SR184 2.4 GHz Dual-Core Dual-Thread Laptop Processors 2M 35W Socket G2 / rPGA988B ,51.45,0